id,water_level,co2_ppm,soil_moisture,air_temp,air_humidity,door_status,growth_stage,light_status,time_created
1362,"NOT EMPTY",869.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1363,"NOT EMPTY",870.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1364,"NOT EMPTY",869.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1365,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1366,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1367,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1368,"NOT EMPTY",873.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1369,"NOT EMPTY",877.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1370,"NOT EMPTY",879.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1371,"NOT EMPTY",876.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1372,"NOT EMPTY",875.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1373,"NOT EMPTY",871.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1374,"NOT EMPTY",869.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1375,"NOT EMPTY",870.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1376,"NOT EMPTY",869.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1377,"NOT EMPTY",867.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1378,"NOT EMPTY",865.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1379,"NOT EMPTY",862.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1380,"NOT EMPTY",860.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1381,"NOT EMPTY",860.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1382,"NOT EMPTY",859.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1383,"NOT EMPTY",856.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1384,"NOT EMPTY",855.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1385,"NOT EMPTY",855.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1386,"NOT EMPTY",855.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1387,"NOT EMPTY",854.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1388,"NOT EMPTY",855.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1389,"NOT EMPTY",854.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1390,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1391,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1392,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1393,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1394,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1395,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1396,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1397,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1398,"NOT EMPTY",854.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1399,"NOT EMPTY",856.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1400,"NOT EMPTY",856.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1401,"NOT EMPTY",856.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1402,"NOT EMPTY",855.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1403,"NOT EMPTY",854.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1404,"NOT EMPTY",854.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1405,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1406,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1407,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1408,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1409,"NOT EMPTY",852.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1410,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1411,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1412,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1413,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1414,"NOT EMPTY",853.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1415,"NOT EMPTY",854.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1416,"NOT EMPTY",856.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1417,"NOT EMPTY",857.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1418,"NOT EMPTY",857.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1419,"NOT EMPTY",858.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1420,"NOT EMPTY",859.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1421,"NOT EMPTY",863.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1422,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1423,"NOT EMPTY",870.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1424,"NOT EMPTY",874.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1425,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1426,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1427,"NOT EMPTY",870.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1428,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1429,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1430,"NOT EMPTY",863.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1431,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1432,"NOT EMPTY",862.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1433,"NOT EMPTY",863.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1434,"NOT EMPTY",864.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1435,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1436,"NOT EMPTY",865.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1437,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1438,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1439,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1440,"NOT EMPTY",869.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1441,"NOT EMPTY",868.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1442,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1443,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1444,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1445,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1446,"NOT EMPTY",866.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1447,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1448,"NOT EMPTY",868.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1449,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1450,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1451,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1452,"NOT EMPTY",867.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1453,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1454,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1455,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1456,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1457,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1458,"NOT EMPTY",864.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1459,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1460,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1461,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1462,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1463,"NOT EMPTY",867.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1464,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1465,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1466,"NOT EMPTY",869.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1467,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1468,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1469,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1470,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1471,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1472,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1473,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1474,"NOT EMPTY",968.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1475,"NOT EMPTY",1005.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1476,"NOT EMPTY",974.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1477,"NOT EMPTY",912.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1478,"NOT EMPTY",892.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1479,"NOT EMPTY",892.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1480,"NOT EMPTY",892.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1481,"NOT EMPTY",893.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1482,"NOT EMPTY",890.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1483,"NOT EMPTY",886.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1484,"NOT EMPTY",884.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1485,"NOT EMPTY",884.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1486,"NOT EMPTY",887.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1487,"NOT EMPTY",887.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1488,"NOT EMPTY",886.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1489,"NOT EMPTY",889.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1490,"NOT EMPTY",891.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1491,"NOT EMPTY",898.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1492,"NOT EMPTY",902.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1493,"NOT EMPTY",902.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1494,"NOT EMPTY",902.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1495,"NOT EMPTY",902.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1496,"NOT EMPTY",902.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1497,"NOT EMPTY",900.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1498,"NOT EMPTY",898.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1499,"NOT EMPTY",895.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1500,"NOT EMPTY",888.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1501,"NOT EMPTY",880.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1502,"NOT EMPTY",877.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1503,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1504,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1505,"NOT EMPTY",873.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1506,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1507,"NOT EMPTY",875.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1508,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1509,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1510,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1511,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1512,"NOT EMPTY",873.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1513,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1514,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1515,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1516,"NOT EMPTY",875.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1517,"NOT EMPTY",874.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1518,"NOT EMPTY",873.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1519,"NOT EMPTY",871.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1520,"NOT EMPTY",871.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1521,"NOT EMPTY",871.00,MOIST,23.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1522,"NOT EMPTY",871.00,MOIST,23.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1523,"NOT EMPTY",871.00,MOIST,23.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1524,"NOT EMPTY",873.00,MOIST,23.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1525,"NOT EMPTY",875.00,MOIST,23.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1526,"NOT EMPTY",876.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1527,"NOT EMPTY",877.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1528,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1529,"NOT EMPTY",884.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1530,"NOT EMPTY",884.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1531,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1532,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1533,"NOT EMPTY",883.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1534,"NOT EMPTY",883.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1535,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1536,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1537,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1538,"NOT EMPTY",884.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1539,"NOT EMPTY",884.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1540,"NOT EMPTY",882.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1541,"NOT EMPTY",882.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1542,"NOT EMPTY",882.00,MOIST,23.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1543,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1544,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1545,"NOT EMPTY",882.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1546,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1547,"NOT EMPTY",884.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1548,"NOT EMPTY",881.00,MOIST,23.80,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1549,"NOT EMPTY",880.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1550,"NOT EMPTY",878.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1551,"NOT EMPTY",876.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1552,"NOT EMPTY",876.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1553,"NOT EMPTY",874.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1554,"NOT EMPTY",871.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1555,"NOT EMPTY",870.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1556,"NOT EMPTY",872.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1557,"NOT EMPTY",871.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1558,"NOT EMPTY",867.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1559,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1560,"NOT EMPTY",863.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1561,"NOT EMPTY",863.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1562,"NOT EMPTY",863.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1563,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1564,"NOT EMPTY",859.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1565,"NOT EMPTY",859.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1566,"NOT EMPTY",860.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1567,"NOT EMPTY",860.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1568,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1569,"NOT EMPTY",865.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1570,"NOT EMPTY",869.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1571,"NOT EMPTY",870.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1572,"NOT EMPTY",867.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1573,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1574,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1575,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1576,"NOT EMPTY",858.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1577,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1578,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1579,"NOT EMPTY",877.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1580,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1581,"NOT EMPTY",883.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1582,"NOT EMPTY",882.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1583,"NOT EMPTY",881.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1584,"NOT EMPTY",876.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1585,"NOT EMPTY",868.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1586,"NOT EMPTY",864.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1587,"NOT EMPTY",854.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1588,"NOT EMPTY",850.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1589,"NOT EMPTY",848.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1590,"NOT EMPTY",846.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
